Serial Number:20755797 --

"Date Time, GMT -0700","Temp, (*F)","Host Connect","Button Down","Button Up","EOF"
2021-07-13 18:24:34,69.25, , , , 
2021-07-13 18:34:34,68.77, , , , 
2021-07-13 18:44:34,68.31, , , , 
2021-07-13 18:54:34,67.88, , , , 
2021-07-13 19:04:34,67.44, , , , 
2021-07-13 19:14:34,67.05, , , , 
2021-07-13 19:24:34,66.63, , , , 
2021-07-13 19:34:34,66.26, , , , 
2021-07-13 19:44:34,65.89, , , , 
2021-07-13 19:54:34,65.51, , , , 
2021-07-13 20:04:34,65.22, , , , 
2021-07-13 20:14:34,64.87, , , , 
2021-07-13 20:24:34,64.62, , , , 
2021-07-13 20:34:34,64.35, , , , 
2021-07-13 20:44:34,64.14, , , , 
2021-07-13 20:54:34,63.93, , , , 
2021-07-13 21:04:34,63.73, , , , 
2021-07-13 21:14:34,63.66, , , , 
2021-07-13 21:24:34,63.50, , , , 
2021-07-13 21:34:34,63.46, , , , 
2021-07-13 21:44:34,63.37, , , , 
2021-07-13 21:54:34,63.31, , , , 
2021-07-13 22:04:34,63.23, , , , 
2021-07-13 22:14:34,63.13, , , , 
2021-07-13 22:24:34,63.02, , , , 
2021-07-13 22:34:34,63.00, , , , 
2021-07-13 22:44:34,62.94, , , , 
2021-07-13 22:54:34,62.83, , , , 
2021-07-13 23:04:34,62.75, , , , 
2021-07-13 23:14:34,62.65, , , , 
2021-07-13 23:24:34,61.09, , , , 
2021-07-13 23:34:34,61.53, , , , 
2021-07-13 23:44:34,61.90, , , , 
2021-07-13 23:54:34,58.64, , , , 
2021-07-14 00:04:34,58.15, , , , 
2021-07-14 00:14:34,57.56, , , , 
2021-07-14 00:24:34,56.69, , , , 
2021-07-14 00:34:34,56.78, , , , 
2021-07-14 00:44:34,55.97, , , , 
2021-07-14 00:54:34,56.17, , , , 
2021-07-14 01:04:34,55.88, , , , 
2021-07-14 01:14:34,55.51, , , , 
2021-07-14 01:24:34,55.57, , , , 
2021-07-14 01:34:34,55.43, , , , 
2021-07-14 01:44:34,55.28, , , , 
2021-07-14 01:54:34,55.16, , , , 
2021-07-14 02:04:34,55.32, , , , 
2021-07-14 02:14:34,55.28, , , , 
2021-07-14 02:24:34,55.45, , , , 
2021-07-14 02:34:34,55.78, , , , 
2021-07-14 02:44:34,56.18, , , , 
2021-07-14 02:54:34,55.72, , , , 
2021-07-14 03:04:34,56.03, , , , 
2021-07-14 03:14:34,56.32, , , , 
2021-07-14 03:24:34,56.69, , , , 
2021-07-14 03:34:34,56.94, , , , 
2021-07-14 03:44:34,57.09, , , , 
2021-07-14 03:54:34,57.27, , , , 
2021-07-14 04:04:34,57.42, , , , 
2021-07-14 04:14:34,57.59, , , , 
2021-07-14 04:24:34,57.69, , , , 
2021-07-14 04:34:34,57.83, , , , 
2021-07-14 04:44:34,57.90, , , , 
2021-07-14 04:54:34,58.04, , , , 
2021-07-14 05:04:34,58.15, , , , 
2021-07-14 05:14:34,58.23, , , , 
2021-07-14 05:24:34,58.33, , , , 
2021-07-14 05:34:34,58.35, , , , 
2021-07-14 05:44:34,58.46, , , , 
2021-07-14 05:54:34,58.46, , , , 
2021-07-14 06:04:34,58.52, , , , 
2021-07-14 06:14:34,58.64, , , , 
2021-07-14 06:24:34,58.73, , , , 
2021-07-14 06:34:34,58.79, , , , 
2021-07-14 06:44:34,58.87, , , , 
2021-07-14 06:54:34,58.95, , , , 
2021-07-14 07:04:34,59.02, , , , 
2021-07-14 07:14:34,59.18, , , , 
2021-07-14 07:24:34,59.33, , , , 
2021-07-14 07:34:34,59.45, , , , 
2021-07-14 07:44:34,59.60, , , , 
2021-07-14 07:54:34,59.81, , , , 
2021-07-14 08:04:34,60.30, , , , 
2021-07-14 08:14:34,60.57, , , , 
2021-07-14 08:24:34,60.99, , , , 
2021-07-14 08:34:34,61.32, , , , 
2021-07-14 08:44:34,61.55, , , , 
2021-07-14 08:54:34,61.78, , , , 
2021-07-14 09:04:34,61.94, , , , 
2021-07-14 09:14:34,62.23, , , , 
2021-07-14 09:24:34,62.69, , , , 
2021-07-14 09:34:34,63.23, , , , 
2021-07-14 09:44:34,63.83, , , , 
2021-07-14 09:54:34,64.35, , , , 
2021-07-14 10:04:34,64.93, , , , 
2021-07-14 10:14:34,65.59, , , , 
2021-07-14 10:24:34,66.22, , , , 
2021-07-14 10:34:34,66.78, , , , 
2021-07-14 10:44:34,67.63, , , , 
2021-07-14 10:54:34,68.21, , , , 
2021-07-14 11:04:34,68.95, , , , 
2021-07-14 11:14:34,69.91, , , , 
2021-07-14 11:24:34,70.95, , , , 
2021-07-14 11:34:34,73.42, , , , 
2021-07-14 11:44:34,76.51, , , , 
2021-07-14 11:54:34,79.72, , , , 
2021-07-14 12:04:34,81.71, , , , 
2021-07-14 12:14:34,83.46, , , , 
2021-07-14 12:24:34,84.99, , , , 
2021-07-14 12:34:34,86.36, , , , 
2021-07-14 12:44:34,87.36, , , , 
2021-07-14 12:54:34,88.17, , , , 
2021-07-14 13:04:34,89.00, , , , 
2021-07-14 13:14:34,89.85, , , , 
2021-07-14 13:24:34,90.47, , , , 
2021-07-14 13:34:34,90.95, , , , 
2021-07-14 13:44:34,91.36, , , , 
2021-07-14 13:54:34,91.59, , , , 
2021-07-14 14:04:34,91.80, , , , 
2021-07-14 14:14:34,91.96, , , , 
2021-07-14 14:24:34,92.00, , , , 
2021-07-14 14:34:34,92.03, , , , 
2021-07-14 14:44:34,92.25, , , , 
2021-07-14 14:54:34,92.25, , , , 
2021-07-14 15:04:34,92.05, , , , 
2021-07-14 15:14:34,91.86, , , , 
2021-07-14 15:24:34,91.61, , , , 
2021-07-14 15:34:34,91.15, , , , 
2021-07-14 15:44:34,90.95, , , , 
2021-07-14 15:54:34,86.32, , , , 
2021-07-14 16:04:34,83.39, , , , 
2021-07-14 16:14:34,80.90, , , , 
2021-07-14 16:24:34,79.04, , , , 
2021-07-14 16:34:34,77.34, , , , 
2021-07-14 16:44:34,75.97, , , , 
2021-07-14 16:54:34,74.87, , , , 
2021-07-14 17:04:34,73.96, , , , 
2021-07-14 17:14:34,73.06, , , , 
2021-07-14 17:24:34,72.36, , , , 
2021-07-14 17:34:34,71.61, , , , 
2021-07-14 17:44:34,71.05, , , , 
2021-07-14 17:54:34,70.47, , , , 
2021-07-14 18:04:34,69.95, , , , 
2021-07-14 18:14:34,69.33, , , , 
2021-07-14 18:24:34,68.85, , , , 
2021-07-14 18:34:34,68.25, , , , 
2021-07-14 18:44:34,67.86, , , , 
2021-07-14 18:54:34,67.46, , , , 
2021-07-14 19:04:34,67.01, , , , 
2021-07-14 19:14:34,66.98, , , , 
2021-07-14 19:24:34,66.78, , , , 
2021-07-14 19:34:34,66.59, , , , 
2021-07-14 19:44:34,66.45, , , , 
2021-07-14 19:54:34,66.09, , , , 
2021-07-14 20:04:34,65.97, , , , 
2021-07-14 20:14:34,65.82, , , , 
2021-07-14 20:24:34,65.70, , , , 
2021-07-14 20:34:34,65.43, , , , 
2021-07-14 20:44:34,65.22, , , , 
2021-07-14 20:54:34,65.08, , , , 
2021-07-14 21:04:34,64.85, , , , 
2021-07-14 21:14:34,64.54, , , , 
2021-07-14 21:24:34,64.22, , , , 
2021-07-14 21:34:34,63.89, , , , 
2021-07-14 21:44:34,63.81, , , , 
2021-07-14 21:54:34,63.71, , , , 
2021-07-14 22:04:34,63.60, , , , 
2021-07-14 22:14:34,63.48, , , , 
2021-07-14 22:24:34,63.37, , , , 
2021-07-14 22:34:34,63.31, , , , 
2021-07-14 22:44:34,63.21, , , , 
2021-07-14 22:54:34,63.10, , , , 
2021-07-14 23:04:34,63.02, , , , 
2021-07-14 23:14:34,62.90, , , , 
2021-07-14 23:24:34,62.84, , , , 
2021-07-14 23:34:34,62.77, , , , 
2021-07-14 23:44:34,62.75, , , , 
2021-07-14 23:54:34,62.63, , , , 
2021-07-15 00:04:34,62.61, , , , 
2021-07-15 00:14:34,62.54, , , , 
2021-07-15 00:24:34,62.48, , , , 
2021-07-15 00:34:34,62.42, , , , 
2021-07-15 00:44:34,62.38, , , , 
2021-07-15 00:54:34,62.28, , , , 
2021-07-15 01:04:34,62.19, , , , 
2021-07-15 01:14:34,62.11, , , , 
2021-07-15 01:24:34,62.07, , , , 
2021-07-15 01:34:34,61.96, , , , 
2021-07-15 01:44:34,62.00, , , , 
2021-07-15 01:54:34,61.90, , , , 
2021-07-15 02:04:34,61.28, , , , 
2021-07-15 02:14:34,61.80, , , , 
2021-07-15 02:24:34,61.94, , , , 
2021-07-15 02:34:34,60.70, , , , 
2021-07-15 02:44:34,60.53, , , , 
2021-07-15 02:54:34,61.05, , , , 
2021-07-15 03:04:34,61.30, , , , 
2021-07-15 03:14:34,61.51, , , , 
2021-07-15 03:24:34,61.59, , , , 
2021-07-15 03:34:34,61.67, , , , 
2021-07-15 03:44:34,61.72, , , , 
2021-07-15 03:54:34,61.76, , , , 
2021-07-15 04:04:34,61.74, , , , 
2021-07-15 04:14:34,61.69, , , , 
2021-07-15 04:24:34,61.86, , , , 
2021-07-15 04:34:34,61.90, , , , 
2021-07-15 04:44:34,61.96, , , , 
2021-07-15 04:54:34,61.96, , , , 
2021-07-15 05:04:34,62.01, , , , 
2021-07-15 05:14:34,62.11, , , , 
2021-07-15 05:24:34,62.13, , , , 
2021-07-15 05:34:34,62.15, , , , 
2021-07-15 05:44:34,62.13, , , , 
2021-07-15 05:54:34,62.11, , , , 
2021-07-15 06:04:34,62.11, , , , 
2021-07-15 06:14:34,62.15, , , , 
2021-07-15 06:24:34,62.19, , , , 
2021-07-15 06:34:34,62.19, , , , 
2021-07-15 06:44:34,62.25, , , , 
2021-07-15 06:54:34,62.28, , , , 
2021-07-15 07:04:34,62.38, , , , 
2021-07-15 07:14:34,62.44, , , , 
2021-07-15 07:24:34,62.54, , , , 
2021-07-15 07:34:34,62.67, , , , 
2021-07-15 07:44:34,62.84, , , , 
2021-07-15 07:54:34,63.00, , , , 
2021-07-15 08:04:34,63.15, , , , 
2021-07-15 08:14:34,63.27, , , , 
2021-07-15 08:24:34,63.42, , , , 
2021-07-15 08:34:34,63.48, , , , 
2021-07-15 08:44:34,63.56, , , , 
2021-07-15 08:54:34,63.73, , , , 
2021-07-15 09:04:34,63.87, , , , 
2021-07-15 09:14:34,64.08, , , , 
2021-07-15 09:24:34,64.23, , , , 
2021-07-15 09:34:34,64.43, , , , 
2021-07-15 09:44:34,64.70, , , , 
2021-07-15 09:54:34,65.12, , , , 
2021-07-15 10:04:34,65.55, , , , 
2021-07-15 10:14:34,66.11, , , , 
2021-07-15 10:24:34,66.57, , , , 
2021-07-15 10:34:34,67.23, , , , 
2021-07-15 10:44:34,68.04, , , , 
2021-07-15 10:54:34,68.66, , , , 
2021-07-15 11:04:34,70.26, , , , 
2021-07-15 11:14:34,72.69, , , , 
2021-07-15 11:24:34,75.84, , , , 
2021-07-15 11:34:34,78.17, , , , 
2021-07-15 11:44:34,79.41, , , , 
2021-07-15 11:54:34,81.96, , , , 
2021-07-15 12:04:34,83.66, , , , 
2021-07-15 12:14:34,85.18, , , , 
2021-07-15 12:24:34,86.49, , , , 
2021-07-15 12:34:34,87.59, , , , 
2021-07-15 12:44:34,88.54, , , , 
2021-07-15 12:54:34,89.31, , , , 
2021-07-15 13:04:34,90.06, , , , 
2021-07-15 13:14:34,90.55, , , , 
2021-07-15 13:24:34,91.03, , , , 
2021-07-15 13:34:34,91.34, , , , 
2021-07-15 13:44:34,91.55, , , , 
2021-07-15 13:54:34,92.01, , , , 
2021-07-15 14:04:34,92.25, , , , 
2021-07-15 14:14:34,92.50, , , , 
2021-07-15 14:24:34,92.61, , , , 
2021-07-15 14:34:34,92.52, , , , 
2021-07-15 14:44:34,92.50, , , , 
2021-07-15 14:54:34,92.52, , , , 
2021-07-15 15:04:34,92.63, , , , 
2021-07-15 15:14:34,92.25, , , , 
2021-07-15 15:24:34,92.15, , , , 
2021-07-15 15:34:34,91.76, , , , 
2021-07-15 15:44:34,91.38, , , , 
2021-07-15 15:54:34,86.76, , , , 
2021-07-15 16:04:34,83.04, , , , 
2021-07-15 16:14:34,81.01, , , , 
2021-07-15 16:24:34,79.18, , , , 
2021-07-15 16:34:34,77.79, , , , 
2021-07-15 16:44:34,76.20, , , , 
2021-07-15 16:54:34,74.97, , , , 
2021-07-15 17:04:34,73.81, , , , 
2021-07-15 17:14:34,72.86, , , , 
2021-07-15 17:24:34,71.96, , , , 
2021-07-15 17:34:34,71.11, , , , 
2021-07-15 17:44:34,70.47, , , , 
2021-07-15 17:54:34,69.74, , , , 
2021-07-15 18:04:34,69.14, , , , 
2021-07-15 18:14:34,68.62, , , , 
2021-07-15 18:24:34,68.02, , , , 
2021-07-15 18:34:34,67.56, , , , 
2021-07-15 18:44:34,67.11, , , , 
2021-07-15 18:54:34,66.69, , , , 
2021-07-15 19:04:34,66.28, , , , 
2021-07-15 19:14:34,65.86, , , , 
2021-07-15 19:24:34,65.49, , , , 
2021-07-15 19:34:34,65.08, , , , 
2021-07-15 19:44:34,64.78, , , , 
2021-07-15 19:54:34,64.49, , , , 
2021-07-15 20:04:34,64.14, , , , 
2021-07-15 20:14:34,63.89, , , , 
2021-07-15 20:24:34,63.60, , , , 
2021-07-15 20:34:34,63.29, , , , 
2021-07-15 20:44:34,62.98, , , , 
2021-07-15 20:54:34,62.81, , , , 
2021-07-15 21:04:34,62.57, , , , 
2021-07-15 21:14:34,62.36, , , , 
2021-07-15 21:24:34,62.17, , , , 
2021-07-15 21:34:34,62.01, , , , 
2021-07-15 21:44:34,62.00, , , , 
2021-07-15 21:54:34,61.86, , , , 
2021-07-15 22:04:34,61.86, , , , 
2021-07-15 22:14:34,61.82, , , , 
2021-07-15 22:24:34,61.86, , , , 
2021-07-15 22:34:34,61.92, , , , 
2021-07-15 22:44:34,61.94, , , , 
2021-07-15 22:54:34,61.94, , , , 
2021-07-15 23:04:34,61.92, , , , 
2021-07-15 23:14:34,61.84, , , , 
2021-07-15 23:24:34,61.86, , , , 
2021-07-15 23:34:34,61.90, , , , 
2021-07-15 23:44:34,61.90, , , , 
2021-07-15 23:54:34,61.84, , , , 
2021-07-16 00:04:34,61.86, , , , 
2021-07-16 00:14:34,61.78, , , , 
2021-07-16 00:24:34,61.76, , , , 
2021-07-16 00:34:34,61.69, , , , 
2021-07-16 00:44:34,61.57, , , , 
2021-07-16 00:54:34,61.53, , , , 
2021-07-16 01:04:34,61.44, , , , 
2021-07-16 01:14:34,61.47, , , , 
2021-07-16 01:24:34,61.47, , , , 
2021-07-16 01:34:34,61.44, , , , 
2021-07-16 01:44:34,61.30, , , , 
2021-07-16 01:54:34,61.28, , , , 
2021-07-16 02:04:34,61.24, , , , 
2021-07-16 02:14:34,61.13, , , , 
2021-07-16 02:24:34,61.13, , , , 
2021-07-16 02:34:34,61.01, , , , 
2021-07-16 02:44:34,60.99, , , , 
2021-07-16 02:54:34,60.86, , , , 
2021-07-16 03:04:34,60.86, , , , 
2021-07-16 03:14:34,60.84, , , , 
2021-07-16 03:24:34,60.82, , , , 
2021-07-16 03:34:34,60.78, , , , 
2021-07-16 03:44:34,60.68, , , , 
2021-07-16 03:54:34,60.59, , , , 
2021-07-16 04:04:34,60.51, , , , 
2021-07-16 04:14:34,60.41, , , , 
2021-07-16 04:24:34,60.34, , , , 
2021-07-16 04:34:34,60.32, , , , 
2021-07-16 04:44:34,60.32, , , , 
2021-07-16 04:54:34,60.24, , , , 
2021-07-16 05:04:34,60.06, , , , 
2021-07-16 05:14:34,60.03, , , , 
2021-07-16 05:24:34,60.06, , , , 
2021-07-16 05:34:34,60.01, , , , 
2021-07-16 05:44:34,60.01, , , , 
2021-07-16 05:54:34,59.95, , , , 
2021-07-16 06:04:34,59.83, , , , 
2021-07-16 06:14:34,59.78, , , , 
2021-07-16 06:24:34,59.76, , , , 
2021-07-16 06:34:34,59.70, , , , 
2021-07-16 06:44:34,59.76, , , , 
2021-07-16 06:54:34,59.79, , , , 
2021-07-16 07:04:34,59.83, , , , 
2021-07-16 07:14:34,59.93, , , , 
2021-07-16 07:24:34,60.10, , , , 
2021-07-16 07:34:34,60.51, , , , 
2021-07-16 07:44:34,60.78, , , , 
2021-07-16 07:54:34,60.91, , , , 
2021-07-16 08:04:34,60.89, , , , 
2021-07-16 08:14:34,61.30, , , , 
2021-07-16 08:24:34,61.55, , , , 
2021-07-16 08:34:34,61.88, , , , 
2021-07-16 08:44:34,62.13, , , , 
2021-07-16 08:54:34,62.42, , , , 
2021-07-16 09:04:34,62.77, , , , 
2021-07-16 09:14:34,63.35, , , , 
2021-07-16 09:24:34,63.79, , , , 
2021-07-16 09:34:34,64.08, , , , 
2021-07-16 09:44:34,64.47, , , , 
2021-07-16 09:54:34,64.85, , , , 
2021-07-16 10:04:34,65.12, , , , 
2021-07-16 10:14:34,65.51, , , , 
2021-07-16 10:24:34,65.76, , , , 
2021-07-16 10:34:34,66.26, , , , 
2021-07-16 10:44:34,66.63, , , , 
2021-07-16 10:54:34,67.34, , , , 
2021-07-16 11:04:34,67.92, , , , 
2021-07-16 11:14:34,68.48, , , , 
2021-07-16 11:24:34,69.16, , , , 
2021-07-16 11:34:34,69.64, , , , 
2021-07-16 11:44:34,70.45, , , , 
2021-07-16 11:54:34,71.03, , , , 
2021-07-16 12:04:34,71.76, , , , 
2021-07-16 12:14:34,72.57, , , , 
2021-07-16 12:24:34,73.56, , , , 
2021-07-16 12:34:34,75.12, , , , 
2021-07-16 12:44:34,76.61, , , , 
2021-07-16 12:54:34,77.90, , , , 
2021-07-16 13:04:34,79.78, , , , 
2021-07-16 13:14:34,80.90, , , , 
2021-07-16 13:24:34,82.38, , , , 
2021-07-16 13:34:34,84.10, , , , 
2021-07-16 13:44:34,85.34, , , , 
2021-07-16 13:54:34,85.22, , , , 
2021-07-16 14:04:34,85.22, , , , 
2021-07-16 14:14:34,85.59, , , , 
2021-07-16 14:24:34,86.20, , , , 
2021-07-16 14:34:34,86.76, , , , 
2021-07-16 14:44:34,86.13, , , , 
2021-07-16 14:54:34,85.95, , , , 
2021-07-16 15:04:34,85.51, , , , 
2021-07-16 15:14:34,85.18, , , , 
2021-07-16 15:24:34,84.08, , , , 
2021-07-16 15:34:34,84.04, , , , 
2021-07-16 15:44:34,83.31, , , , 
2021-07-16 15:54:34,82.44, , , , 
2021-07-16 16:04:34,81.40, , , , 
2021-07-16 16:14:34,79.99, , , , 
2021-07-16 16:24:34,78.10, , , , 
2021-07-16 16:34:34,76.84, , , , 
2021-07-16 16:44:34,70.62, , , , 
2021-07-16 16:54:34,70.55, , , , 
2021-07-16 17:04:34,64.72, , , , 
2021-07-16 17:14:34,64.45, , , , 
2021-07-16 17:24:34,63.06, , , , 
2021-07-16 17:34:34,63.29, , , , 
2021-07-16 17:44:34,63.91, , , , 
2021-07-16 17:54:34,64.33, , , , 
2021-07-16 18:04:34,64.70, , , , 
2021-07-16 18:14:34,64.76, , , , 
2021-07-16 18:24:34,64.39, , , , 
2021-07-16 18:34:34,64.33, , , , 
2021-07-16 18:44:34,64.33, , , , 
2021-07-16 18:54:34,64.29, , , , 
2021-07-16 19:04:34,64.02, , , , 
2021-07-16 19:14:34,63.81, , , , 
2021-07-16 19:24:34,63.83, , , , 
2021-07-16 19:34:34,63.62, , , , 
2021-07-16 19:44:34,63.42, , , , 
2021-07-16 19:54:34,63.13, , , , 
2021-07-16 20:04:34,62.86, , , , 
2021-07-16 20:14:34,62.67, , , , 
2021-07-16 20:24:34,62.57, , , , 
2021-07-16 20:34:34,62.21, , , , 
2021-07-16 20:44:34,62.03, , , , 
2021-07-16 20:54:34,61.76, , , , 
2021-07-16 21:04:34,61.61, , , , 
2021-07-16 21:14:34,61.57, , , , 
2021-07-16 21:24:34,61.67, , , , 
2021-07-16 21:34:34,61.71, , , , 
2021-07-16 21:44:34,61.51, , , , 
2021-07-16 21:54:34,61.53, , , , 
2021-07-16 22:04:34,61.47, , , , 
2021-07-16 22:14:34,61.45, , , , 
2021-07-16 22:24:34,61.47, , , , 
2021-07-16 22:34:34,61.44, , , , 
2021-07-16 22:44:34,61.45, , , , 
2021-07-16 22:54:34,61.45, , , , 
2021-07-16 23:04:34,61.42, , , , 
2021-07-16 23:14:34,61.45, , , , 
2021-07-16 23:24:34,61.40, , , , 
2021-07-16 23:34:34,61.38, , , , 
2021-07-16 23:44:34,61.32, , , , 
2021-07-16 23:54:34,61.36, , , , 
2021-07-17 00:04:34,61.28, , , , 
2021-07-17 00:14:34,61.22, , , , 
2021-07-17 00:24:34,61.22, , , , 
2021-07-17 00:34:34,61.15, , , , 
2021-07-17 00:44:34,61.13, , , , 
2021-07-17 00:54:34,61.11, , , , 
2021-07-17 01:04:34,61.07, , , , 
2021-07-17 01:14:34,61.01, , , , 
2021-07-17 01:24:34,61.01, , , , 
2021-07-17 01:34:34,60.89, , , , 
2021-07-17 01:44:34,60.89, , , , 
2021-07-17 01:54:34,60.88, , , , 
2021-07-17 02:04:34,60.74, , , , 
2021-07-17 02:14:34,60.57, , , , 
2021-07-17 02:24:34,60.55, , , , 
2021-07-17 02:34:34,60.59, , , , 
2021-07-17 02:44:34,60.51, , , , 
2021-07-17 02:54:34,60.47, , , , 
2021-07-17 03:04:34,60.45, , , , 
2021-07-17 03:14:34,60.35, , , , 
2021-07-17 03:24:34,60.37, , , , 
2021-07-17 03:34:34,60.34, , , , 
2021-07-17 03:44:34,60.34, , , , 
2021-07-17 03:54:34,60.30, , , , 
2021-07-17 04:04:34,60.24, , , , 
2021-07-17 04:14:34,60.16, , , , 
2021-07-17 04:24:34,60.18, , , , 
2021-07-17 04:34:34,60.14, , , , 
2021-07-17 04:44:34,60.10, , , , 
2021-07-17 04:54:34,60.08, , , , 
2021-07-17 05:04:34,60.06, , , , 
2021-07-17 05:14:34,60.03, , , , 
2021-07-17 05:24:34,60.03, , , , 
2021-07-17 05:34:34,60.08, , , , 
2021-07-17 05:44:34,60.05, , , , 
2021-07-17 05:54:34,59.97, , , , 
2021-07-17 06:04:34,59.99, , , , 
2021-07-17 06:14:34,59.99, , , , 
2021-07-17 06:24:34,59.97, , , , 
2021-07-17 06:34:34,59.91, , , , 
2021-07-17 06:44:34,59.89, , , , 
2021-07-17 06:54:34,59.93, , , , 
2021-07-17 07:04:34,59.95, , , , 
2021-07-17 07:14:34,60.10, , , , 
2021-07-17 07:24:34,60.12, , , , 
2021-07-17 07:34:34,60.14, , , , 
2021-07-17 07:44:34,60.30, , , , 
2021-07-17 07:54:34,60.47, , , , 
2021-07-17 08:04:34,60.61, , , , 
2021-07-17 08:14:34,60.78, , , , 
2021-07-17 08:24:34,60.91, , , , 
2021-07-17 08:34:34,61.18, , , , 
2021-07-17 08:44:34,61.49, , , , 
2021-07-17 08:54:34,61.78, , , , 
2021-07-17 09:04:34,62.71, , , , 
2021-07-17 09:14:34,63.06, , , , 
2021-07-17 09:24:34,63.50, , , , 
2021-07-17 09:34:34,64.45, , , , 
2021-07-17 09:44:34,65.01, , , , 
2021-07-17 09:54:34,65.59, , , , 
2021-07-17 10:04:34,66.45, , , , 
2021-07-17 10:14:34,67.25, , , , 
2021-07-17 10:24:34,67.86, , , , 
2021-07-17 10:34:34,68.58, , , , 
2021-07-17 10:44:34,69.16, , , , 
2021-07-17 10:54:34,70.26, , , , 
2021-07-17 11:04:34,71.71, , , , 
2021-07-17 11:14:34,74.49, , , , 
2021-07-17 11:24:34,77.25, , , , 
2021-07-17 11:34:34,79.20, , , , 
2021-07-17 11:44:34,80.10, , , , 
2021-07-17 11:54:34,81.44, , , , 
2021-07-17 12:04:34,81.78, , , , 
2021-07-17 12:14:34,83.02, , , , 
2021-07-17 12:24:34,84.31, , , , 
2021-07-17 12:34:34,86.36, , , , 
2021-07-17 12:44:34,85.22, , , , 
2021-07-17 12:54:34,85.28, , , , 
2021-07-17 13:04:34,86.01, , , , 
2021-07-17 13:14:34,86.26, , , , 
2021-07-17 13:24:34,87.40, , , , 
2021-07-17 13:34:34,88.04, , , , 
2021-07-17 13:44:34,88.79, , , , 
2021-07-17 13:54:34,89.76, , , , 
2021-07-17 14:04:34,88.62, , , , 
2021-07-17 14:14:34,89.37, , , , 
2021-07-17 14:24:34,89.00, , , , 
2021-07-17 14:34:34,89.45, , , , 
2021-07-17 14:44:34,89.93, , , , 
2021-07-17 14:54:34,90.26, , , , 
2021-07-17 15:04:34,90.28, , , , 
2021-07-17 15:14:34,89.81, , , , 
2021-07-17 15:24:34,89.51, , , , 
2021-07-17 15:34:34,88.29, , , , 
2021-07-17 15:44:34,88.13, , , , 
2021-07-17 15:54:34,85.32, , , , 
2021-07-17 16:04:34,82.61, , , , 
2021-07-17 16:14:34,75.47, , , , 
2021-07-17 16:24:34,71.42, , , , 
2021-07-17 16:34:34,70.30, , , , 
2021-07-17 16:44:34,65.66, , , , 
2021-07-17 16:54:34,64.95, , , , 
2021-07-17 17:04:34,65.28, , , , 
2021-07-17 17:14:34,64.06, , , , 
2021-07-17 17:24:34,63.44, , , , 
2021-07-17 17:34:34,62.94, , , , 
2021-07-17 17:44:34,63.95, , , , 
2021-07-17 17:54:34,64.27, , , , 
2021-07-17 18:04:34,63.27, , , , 
2021-07-17 18:14:34,63.52, , , , 
2021-07-17 18:24:34,63.81, , , , 
2021-07-17 18:34:34,64.45, , , , 
2021-07-17 18:44:34,64.74, , , , 
2021-07-17 18:54:34,64.29, , , , 
2021-07-17 19:04:34,64.56, , , , 
2021-07-17 19:14:34,64.76, , , , 
2021-07-17 19:24:34,64.83, , , , 
2021-07-17 19:34:34,64.78, , , , 
2021-07-17 19:44:34,64.76, , , , 
2021-07-17 19:54:34,64.70, , , , 
2021-07-17 20:04:34,64.56, , , , 
2021-07-17 20:14:34,64.50, , , , 
2021-07-17 20:24:34,64.43, , , , 
2021-07-17 20:34:34,64.22, , , , 
2021-07-17 20:44:34,64.04, , , , 
2021-07-17 20:54:34,63.98, , , , 
2021-07-17 21:04:34,63.85, , , , 
2021-07-17 21:14:34,63.69, , , , 
2021-07-17 21:24:34,63.54, , , , 
2021-07-17 21:34:34,63.39, , , , 
2021-07-17 21:44:34,63.29, , , , 
2021-07-17 21:54:34,63.13, , , , 
2021-07-17 22:04:34,62.98, , , , 
2021-07-17 22:14:34,62.88, , , , 
2021-07-17 22:24:34,62.81, , , , 
2021-07-17 22:34:34,62.90, , , , 
2021-07-17 22:44:34,62.83, , , , 
2021-07-17 22:54:34,62.73, , , , 
2021-07-17 23:04:34,62.69, , , , 
2021-07-17 23:14:34,62.61, , , , 
2021-07-17 23:24:34,62.57, , , , 
2021-07-17 23:34:34,62.57, , , , 
2021-07-17 23:44:34,62.54, , , , 
2021-07-17 23:54:34,62.48, , , , 
2021-07-18 00:04:34,62.46, , , , 
2021-07-18 00:14:34,62.42, , , , 
2021-07-18 00:24:34,62.42, , , , 
2021-07-18 00:34:34,62.30, , , , 
2021-07-18 00:44:34,62.23, , , , 
2021-07-18 00:54:34,62.25, , , , 
2021-07-18 01:04:34,62.19, , , , 
2021-07-18 01:14:34,62.17, , , , 
2021-07-18 01:24:34,62.15, , , , 
2021-07-18 01:34:34,62.01, , , , 
2021-07-18 01:44:34,62.00, , , , 
2021-07-18 01:54:34,61.92, , , , 
2021-07-18 02:04:34,61.88, , , , 
2021-07-18 02:14:34,61.84, , , , 
2021-07-18 02:24:34,61.82, , , , 
2021-07-18 02:34:34,61.78, , , , 
2021-07-18 02:44:34,61.72, , , , 
2021-07-18 02:54:34,61.71, , , , 
2021-07-18 03:04:34,61.65, , , , 
2021-07-18 03:14:34,61.63, , , , 
2021-07-18 03:24:34,61.61, , , , 
2021-07-18 03:34:34,61.59, , , , 
2021-07-18 03:44:34,61.55, , , , 
